,UNITID,OPEID,OPEID6,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCUGPROF,CCSIZSET,RELAFFIL,PCIP51,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_2MOR,UGDS_UNKN,UG_WHITENH,UG_BLACKNH,UG_HISPOLD,PPTUG_EF,CURROPER,NPT4_PRIV,NPT41_PRIV,NPT4_048_PRIV,NPT4_3075_PRIV,NUM4_PRIV,NUM41_PRIV,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_L4,C150_L4_POOLED,POOLYRS,D150_L4,D150_L4_POOLED,POOLYRS200,PCTFLOAN,UG25ABV,CDR2,CDR3,D100_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM
577,126678,134700,1347,3.0,1,1,3,4,2,8,7,11.0,38.84657,-104.82422,21.0,14.0,11.0,-2.0,0.0,2036.0,1919.0,0.6631,0.0231,0.0899,0.0462,0.0044,0.0845,0.025,0.7806,0.0245,0.0558,0.0,1,27434.0,13459.0,12498.0,15939.0,191.0,34.0,57400.0,46410.0,46410.0,28609.0,21002.0,10743.0,0.9041,0.0995,,,2.0,,,2.0,0.3459,0.0034,0.015,0.009000000000000001,,,1,0.4656,0.5344,215.0,200.0
578,126687,887100,8871,1.0,1,2,1,2,3,8,7,11.0,39.718699,-104.86708899999999,10.0,4.0,2.0,-2.0,1.0,761.0,321.0,0.3246,0.1813,0.2904,0.0315,0.0079,0.0342,0.1235,0.4143,0.1121,0.1651,0.0,1,21502.0,21172.0,21216.0,25621.0,160.0,150.0,,,,13623.0,7365.0,5641.0,0.8033,0.6611,0.5794,0.56053023610053,2.0,661.0,1313.0,2.0,0.9353,0.6293,0.078,0.136,661.0,661.0,2,0.159,0.841,808.0,818.0
579,126702,2078900,20789,3.0,1,1,3,3,3,8,7,11.0,39.735587,-104.98584699999999,30.0,7.0,10.0,-2.0,0.0,1414.0,2090.0,0.3274,0.0431,0.2143,0.0127,0.0113,0.0141,0.3762,0.5124,0.0268,0.0512,0.3663,1,25734.0,24591.0,24649.0,25835.0,195.0,99.0,30736.0,17632.0,17632.0,14763.0,4820.0,5144.0,0.3113,0.5245,,,2.0,,,2.0,0.7508,0.4208,0.139,0.128,,,1,0.5297,0.4703,1256.0,1142.0
580,126711,450600,4506,1.0,1,1,1,3,1,8,7,33.0,39.54634,-107.324401,23.0,5.0,12.0,-2.0,0.3309,3558.0,7407.0,0.7015,0.0093,0.1824,0.006999999999999999,0.0059,0.0166,0.0748,0.7677,0.0149,0.0811,0.5438,1,,,,,,,13773.0,1548.0,7788.0,2145.0,8866.0,8120.0,0.1805,0.1761,,,2.0,,,,0.1806,0.4342,0.096,0.111,,,1,0.4474,0.5526,717.0,604.0
581,126748,135900,1359,2.0,1,1,2,2,1,8,7,43.0,40.080745,-108.790296,6.0,2.0,2.0,-2.0,0.4089,670.0,1834.0,0.7209,0.0448,0.1104,0.0045,0.0119,0.0463,0.0493,0.8043,0.0104,0.0294,0.2746,1,,,,,,,16462.0,3718.0,5917.0,5120.0,9613.0,5510.0,0.4135,0.23199999999999998,0.3041,0.3153076433121,2.0,148.0,314.0,2.0,0.254,0.3497,0.223,0.203,148.0,148.0,2,0.3597,0.6403,241.0,224.0
582,126775,134800,1348,3.0,1,1,3,4,1,8,7,21.0,39.75079,-105.227148,16.0,14.0,13.0,-2.0,0.0,4383.0,2559.0,0.7525,0.0096,0.076,0.0454,0.0023,0.0493,0.0146,0.7956,0.0121,0.0653,0.0399,1,,,,,,,30154.0,16918.0,33598.0,18760.0,14527.0,10474.0,0.8646,0.1718,,,2.0,,,2.0,0.4544,0.0711,0.018000000000000002,0.008,,,1,0.7337,0.2663,683.0,700.0
583,126784,1157200,11572,2.0,1,1,2,2,3,8,7,12.0,39.741009000000005,-105.103945,11.0,4.0,1.0,-2.0,0.0,196.0,82.0,0.2194,0.0,0.0102,0.0,0.0,0.0,0.7653,0.9390000000000001,0.0122,0.0488,0.0,1,16410.0,16410.0,16410.0,,70.0,70.0,,,,11934.0,4583.0,3700.0,,0.4714,0.8958,0.86062299651567,2.0,144.0,287.0,2.0,0.5556,0.5824,0.019,0.01,144.0,144.0,2,0.9949,0.0051,93.0,105.0
584,126818,135000,1350,3.0,1,1,3,4,1,8,7,12.0,40.574759,-105.08083,15.0,15.0,16.0,-2.0,0.0058,22373.0,20728.0,0.7467,0.0231,0.1053,0.0223,0.0055,0.0291,0.0381,0.8397,0.0179,0.0573,0.1002,1,,,,,,,22929.0,9897.0,26277.0,12634.0,10857.0,9205.0,0.6797,0.2489,,,2.0,,,2.0,0.4527,0.107,0.039,0.027999999999999997,,,1,0.4846,0.5154,5306.0,4511.0
585,126827,1014800,10148,3.0,1,6,3,4,3,8,7,11.0,38.894265000000004,-104.833928,18.0,5.0,9.0,-2.0,0.1593,1139.0,1393.0,0.3881,0.1124,0.0378,0.0149,0.0132,0.0132,0.4012,0.7516,0.0747,0.0517,0.4135,1,18920.0,18510.0,18622.0,19754.0,34.0,25.0,23765.0,11327.0,11327.0,16251.0,3724.0,6974.0,,0.4624,,,2.0,,,2.0,0.6088,0.8906,0.131,0.177,,,1,0.6725,0.3275,22909.0,20873.0
586,126854,966407,9664,1.0,0,13,1,1,3,8,7,12.0,39.722781,-105.082104,-2.0,-2.0,-2.0,-2.0,0.0,83.0,83.0,0.3614,0.0723,0.4819,0.0241,0.0241,0.012,0.0241,0.7229,0.0241,0.2169,0.0,0,13231.0,12938.0,13138.0,14657.0,47.0,39.0,,,,7741.0,6599.0,,,0.8807,0.35,0.36764705882352,2.0,20.0,68.0,2.0,0.7706,0.5968,0.133,0.11,20.0,20.0,2,0.0602,0.9398,1499.0,120.0
587,126863,2276900,22769,2.0,1,1,2,2,1,8,7,11.0,39.717766999999995,-104.801861,6.0,1.0,3.0,-2.0,0.1564,5347.0,4642.0,0.3696,0.2527,0.1906,0.0507,0.006,0.0552,0.0438,0.603,0.162,0.0941,0.7442,1,,,,,,,18580.0,3394.0,12692.0,4533.0,4328.0,6067.0,1.0,0.3641,0.1836,0.19307950377562003,2.0,452.0,927.0,2.0,0.2504,0.4159,0.16699999999999998,0.11800000000000001,452.0,452.0,2,0.3978,0.6022,1465.0,1350.0
588,126872,2594300,25943,2.0,1,4,2,3,2,8,7,11.0,39.691571,-104.94118,26.0,10.0,6.0,-2.0,0.7838,407.0,399.0,0.3661,0.1572,0.3292,0.0197,0.0074,0.0147,0.0934,0.5414,0.0827,0.2431,0.0,1,24416.0,24261.0,24278.0,24842.0,157.0,125.0,28035.0,16968.0,16968.0,17746.0,4604.0,4433.0,0.2955,0.7405,,,2.0,,,2.0,0.8094,0.5895,0.198,0.22,,,1,0.2015,0.7985,1489.0,1414.0
589,126915,2156200,21562,1.0,1,1,1,1,1,8,7,41.0,38.702524,-108.031072,-2.0,-2.0,-2.0,-2.0,0.2099,239.0,2312.0,0.7741,0.0042,0.1715,0.0084,0.0126,0.0167,0.0084,0.9256,0.0022,0.0562,0.4979,1,,,,,,,,,,2908.0,6988.0,,,0.131,0.9857,0.91856976744186,2.0,70.0,172.0,2.0,0.11900000000000001,0.6596,0.059000000000000004,0.185,70.0,70.0,3,0.2845,0.7155,81.0,67.0
590,126924,2296004,22960,2.0,0,3,2,2,3,8,7,21.0,39.859891,-105.065051,-2.0,-2.0,-2.0,,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9061,0.0329,0.0516,,0,,,,,,,,9685.0,9685.0,15418.0,9059.0,,,0.6923,0.0204,0.20224269662921,2.0,49.0,89.0,2.0,0.9487,0.8824,,0.057,49.0,49.0,2,0.0,0.0,157.0,
591,126942,954200,9542,2.0,1,1,2,2,1,8,7,11.0,39.74142,-105.00300700000001,5.0,1.0,4.0,-2.0,0.3581,7725.0,6635.0,0.3678,0.1551,0.248,0.0592,0.0122,0.0509,0.0489,0.4225,0.1411,0.3002,0.6902,1,,,,,,,13884.0,3394.0,12692.0,3770.0,3685.0,4579.0,0.2727,0.4683,0.1008,0.10276830238726,2.0,635.0,1508.0,2.0,0.3792,0.42200000000000004,0.247,0.27899999999999997,635.0,635.0,2,0.4276,0.5724,3660.0,2553.0
592,126951,793806,7938,1.0,0,9,1,2,3,8,7,11.0,39.776509999999995,-104.856171,11.0,4.0,2.0,-2.0,0.0,1263.0,390.0,0.38799999999999996,0.0348,0.289,0.0103,0.0269,0.0459,0.2027,0.7385,0.0538,0.1333,0.0,1,20187.0,19355.0,19568.0,20711.0,309.0,176.0,,,,17489.0,7496.0,3823.0,0.9153,0.6271,0.5891,0.5605463952918001,2.0,1212.0,2039.0,2.0,0.7170000000000001,0.3122,0.252,0.179,1212.0,1212.0,2,0.9565,0.0435,8166.0,846.0
593,126979,135200,1352,3.0,1,1,4,4,2,8,7,21.0,39.600595,-105.02236299999998,24.0,0.0,18.0,79.0,,,,,,,,,,,,,,,1,,,,,,,,,,11454.0,7674.0,5408.0,1.0,,,,,,,,,,0.011000000000000001,0.0,,,1,,,214.0,171.0
594,127024,754800,7548,3.0,1,4,2,3,3,8,7,21.0,39.830428999999995,-104.98638600000001,23.0,6.0,6.0,-2.0,0.2222,342.0,869.0,0.2515,0.038,0.3333,0.0234,0.0117,0.0409,0.3012,0.3878,0.0414,0.1208,0.3304,0,22313.0,21405.0,21895.0,27530.0,27.0,23.0,27530.0,15207.0,15207.0,13845.0,3887.0,4903.0,,0.774,,,2.0,,,2.0,0.7991,0.6621,0.11599999999999999,0.122,,,1,0.5556,0.4444,2903.0,3898.0
595,127060,137100,1371,3.0,1,1,3,4,2,8,7,11.0,39.695954,-104.964625,16.0,14.0,13.0,-2.0,0.0,5629.0,3992.0,0.6763,0.0266,0.0908,0.0425,0.0043,0.0325,0.0291,0.7743,0.0383,0.0621,0.059000000000000004,1,29771.0,19878.0,20738.0,24915.0,594.0,127.0,55476.0,42090.0,42090.0,26394.0,14380.0,9916.0,0.5539,0.17600000000000002,,,2.0,,,2.0,0.3759,0.0741,0.013999999999999999,0.013999999999999999,,,1,0.4646,0.5354,2916.0,2613.0
596,127158,559600,5596,1.0,1,1,1,1,1,8,7,11.0,39.745740000000005,-104.98571100000001,-2.0,-2.0,-2.0,-2.0,0.1732,3612.0,7377.0,0.5858,0.0592,0.2386,0.0108,0.0174,0.0609,0.0219,0.5571,0.0977,0.2622,0.8776,1,,,,,,,,,,2256.0,3055.0,,,0.1296,0.8732,0.8799716075156501,2.0,481.0,958.0,2.0,0.0,0.6006,,,481.0,481.0,3,0.8306,0.1694,,
597,127185,135300,1353,3.0,1,1,3,3,1,8,7,32.0,37.275428000000005,-107.867003,21.0,13.0,13.0,-2.0,0.0361,3609.0,4285.0,0.5497,0.0086,0.1047,0.0061,0.23800000000000002,0.0612,0.0227,0.7043,0.0093,0.046,0.0585,1,,,,,,,21691.0,7252.0,17780.0,5828.0,6479.0,7697.0,0.7544,0.3268,,,2.0,,,2.0,0.4839,0.1526,0.055999999999999994,0.084,,,1,0.5151,0.4849,915.0,836.0
598,127200,793300,7933,1.0,1,1,1,2,1,8,7,21.0,39.901757,-105.039359,6.0,1.0,4.0,-2.0,0.3586,15551.0,12962.0,0.701,0.0187,0.1411,0.0332,0.0082,0.0363,0.0437,0.7878,0.0123,0.0902,0.6666,1,,,,,,,14336.0,3365.0,12693.0,4561.0,4063.0,6424.0,0.9839,0.3551,0.1953,0.18744610613370002,2.0,1362.0,2902.0,2.0,0.3618,0.4337,0.162,0.131,1362.0,1362.0,2,0.4222,0.5778,5147.0,3981.0
599,127219,2267500,22675,1.0,1,1,1,1,3,8,7,33.0,39.561946999999996,-107.359099,-2.0,-2.0,-2.0,-2.0,0.0,47.0,51.0,0.5106,0.0213,0.4255,0.0,0.0,0.0426,0.0,0.8431,0.0,0.1373,0.1277,1,14608.0,12708.0,13193.0,16386.0,37.0,19.0,,,,7911.0,2724.0,,,0.76,0.7447,0.6190333333333299,2.0,47.0,105.0,2.0,0.92,0.4717,0.18100000000000002,0.242,47.0,47.0,2,0.0426,0.9574,33.0,55.0
600,127228,2518500,25185,1.0,1,1,1,1,3,8,7,12.0,40.497240999999995,-105.07649199999999,-2.0,-2.0,-2.0,-2.0,0.0,172.0,60.0,0.7093,0.0174,0.157,0.0174,0.0116,0.0814,0.0,0.85,0.0,0.15,0.0,1,12732.0,12189.0,12109.0,12234.0,39.0,20.0,,,,9402.0,2338.0,,,0.61,0.6264,0.64935,2.0,91.0,154.0,2.0,0.6564,0.47700000000000004,0.057999999999999996,0.07200000000000001,91.0,91.0,2,0.0407,0.9593,165.0,136.0
601,127273,135400,1354,3.0,1,1,4,4,2,8,7,11.0,39.674876,-104.959703,24.0,0.0,18.0,71.0,,,,,,,,,,,,,,,1,,,,,,,,,,17895.0,14582.0,6702.0,1.0,,,,,,,,,,0.0,0.0,,,1,,,60.0,53.0
602,127316,1285000,12850,1.0,1,1,1,1,3,8,7,11.0,38.913621,-104.786252,-2.0,-2.0,-2.0,-2.0,0.0,263.0,170.0,0.5057,0.2167,0.2053,0.0304,0.0266,0.0038,0.0,0.5235,0.2647,0.1588,0.4221,1,14518.0,14103.0,14068.0,15844.0,18.0,12.0,,,,6463.0,2972.0,,,0.5314,0.5465,0.65167977528089,2.0,86.0,178.0,2.0,0.5733,0.522,0.14,0.172,86.0,86.0,2,0.1559,0.8441,185.0,164.0
603,127389,135500,1355,2.0,1,1,2,2,1,8,7,33.0,38.058067,-102.615612,6.0,2.0,2.0,-2.0,0.3456,476.0,991.0,0.6071,0.0756,0.2248,0.0021,0.0147,0.0294,0.0189,0.7992,0.0121,0.1544,0.2794,1,,,,,,,16043.0,3357.0,5722.0,3495.0,3917.0,5005.0,0.2909,0.3337,0.3245,0.30526982456140006,2.0,151.0,285.0,2.0,0.2387,0.1674,0.196,0.149,151.0,151.0,2,0.4433,0.5567,255.0,204.0
604,127556,135800,1358,3.0,1,1,3,4,1,8,7,13.0,39.076353999999995,-108.54028100000001,22.0,11.0,12.0,-2.0,0.2354,8413.0,5092.0,0.7177,0.0252,0.1551,0.013999999999999999,0.0078,0.0363,0.0315,0.8525,0.0145,0.0734,0.1741,1,,,,,,,18169.0,7116.0,17720.0,6676.0,5710.0,6471.0,0.4945,0.3923,,,2.0,,,2.0,0.5498,0.2305,0.12,0.14300000000000002,,,1,0.4656,0.5344,2469.0,2041.0
605,127565,136000,1360,3.0,1,1,3,4,1,8,7,11.0,39.742248,-105.00239099999999,19.0,9.0,15.0,-2.0,0.0623,20583.0,17688.0,0.5972,0.0605,0.2167,0.0358,0.0065,0.0386,0.0368,0.7064,0.0603,0.1275,0.391,1,,,,,,,14522.0,6070.0,18888.0,5712.0,5132.0,7415.0,1.0,0.3778,,,2.0,,,2.0,0.4916,0.4505,0.107,0.10099999999999999,,,1,0.4669,0.5331,6573.0,5404.0
606,127617,998100,9981,1.0,1,1,1,2,1,8,7,33.0,40.258792,-103.771822,9.0,1.0,2.0,-2.0,0.5,800.0,1757.0,0.6325,0.0338,0.22,0.0088,0.0038,0.02,0.065,0.8429,0.0051,0.1161,0.6088,1,,,,,,,14942.0,3394.0,12692.0,3757.0,5097.0,5724.0,0.9375,0.2928,0.2836,0.31817402597402,2.0,67.0,154.0,2.0,0.1718,0.3458,0.20800000000000002,0.149,67.0,67.0,2,0.275,0.725,294.0,259.0
607,127653,2117500,21175,3.0,1,1,3,4,2,8,7,13.0,40.014815999999996,-105.267073,18.0,11.0,6.0,-2.0,0.0,434.0,433.0,0.6152,0.0207,0.1037,0.0138,0.0023,0.1106,0.1129,0.7829,0.0046,0.0346,0.0645,1,26505.0,22835.0,23353.0,25504.0,22.0,10.0,43638.0,29970.0,29970.0,22064.0,9606.0,5957.0,0.3333,0.5483,,,2.0,,,2.0,0.6371,0.3577,0.027999999999999997,0.028999999999999998,,,1,0.3433,0.6567,402.0,315.0
608,127680,405702,4057,2.0,0,33,3,3,3,8,7,11.0,38.95211,-104.790581,22.0,5.0,6.0,-2.0,0.3864,253.0,161.0,0.4783,0.2253,0.1383,0.0316,0.004,0.087,0.0119,0.5714,0.2174,0.0435,0.7391,1,15187.0,15586.0,15187.0,14988.0,3.0,1.0,19350.0,13071.0,13071.0,11885.0,1986.0,3667.0,,0.6975,,,4.0,,,4.0,0.6833,0.8541,0.149,0.20600000000000002,,,1,0.4704,0.5296,5778.0,4537.0
609,127699,405703,4057,2.0,0,33,2,3,3,8,7,11.0,39.691953000000005,-104.941649,26.0,5.0,6.0,-2.0,0.9268,218.0,179.0,0.4358,0.2615,0.1606,0.0183,0.0092,0.0917,0.0046,0.6089,0.0503,0.0726,0.8532,0,13989.0,,,13989.0,1.0,0.0,15678.0,13071.0,13071.0,15702.0,7330.0,5615.0,0.28,0.7442,,,4.0,,,4.0,0.8798,0.8372,0.149,0.20600000000000002,,,1,0.2248,0.7752,5778.0,4537.0
610,127714,1300700,13007,3.0,1,1,3,3,2,8,7,11.0,38.814124,-104.751124,24.0,5.0,6.0,59.0,0.0,758.0,473.0,0.8193,0.0633,0.0673,0.0079,0.0119,0.0264,0.0,0.9006,0.0338,0.0148,0.8364,1,17087.0,17056.0,17338.0,17134.0,10.0,6.0,20430.0,11400.0,11400.0,10171.0,4540.0,4890.0,1.0,0.4263,,,4.0,,,4.0,0.4814,0.7345,0.11,0.099,,,1,0.6266,0.3734,202.0,208.0
611,127732,136100,1361,2.0,1,1,2,2,1,8,7,33.0,40.636879,-103.197536,5.0,2.0,2.0,-2.0,0.1693,1317.0,3670.0,0.6826,0.0828,0.1177,0.0046,0.0084,0.0319,0.0668,0.9174,0.0112,0.0512,0.265,1,,,,,,,16228.0,3394.0,4892.0,3792.0,5492.0,5285.0,0.4948,0.3048,0.2968,0.32797982673267,2.0,401.0,808.0,2.0,0.3201,0.3466,0.203,0.19,401.0,401.0,2,0.4677,0.5323,525.0,417.0
612,127741,134900,1349,3.0,1,1,3,4,1,8,7,13.0,40.403178000000004,-104.70172099999999,16.0,13.0,16.0,-2.0,0.1579,9104.0,10213.0,0.5633,0.0412,0.1727,0.0161,0.0034,0.0342,0.1547,0.7991,0.023,0.0804,0.0919,1,,,,,,,19187.0,7733.0,19277.0,9425.0,8348.0,7590.0,0.6364,0.3386,,,2.0,,,2.0,0.5672,0.1304,0.043,0.049,,,1,0.363,0.637,3069.0,2776.0
613,127778,136200,1362,1.0,1,1,1,2,1,8,7,33.0,37.971184,-103.544779,6.0,2.0,2.0,-2.0,0.2851,962.0,1361.0,0.5239,0.0385,0.2848,0.0062,0.0135,0.0343,0.0385,0.64,0.0169,0.3181,0.3399,1,,,,,,,16770.0,4033.0,6990.0,2731.0,5666.0,5124.0,1.0,0.4596,0.3553,0.32489549902152004,2.0,228.0,511.0,2.0,0.2636,0.3188,0.233,0.212,228.0,228.0,2,0.4002,0.5998,452.0,416.0
614,127787,450700,4507,1.0,1,2,1,2,3,8,7,21.0,39.86156,-104.985441,9.0,3.0,1.0,-2.0,0.8743,342.0,330.0,0.3947,0.038,0.4415,0.0058,0.0205,0.0526,0.0351,0.2394,0.0212,0.1333,0.2368,1,20532.0,19727.0,19735.0,21975.0,32.0,24.0,25962.0,15000.0,15000.0,10908.0,5397.0,2505.0,,0.6685,0.5592,0.558094599018,2.0,304.0,611.0,2.0,0.5579999999999999,0.4906,0.139,0.177,304.0,304.0,2,0.193,0.807,1469.0,2373.0
615,127820,889600,8896,2.0,1,1,1,2,1,8,7,21.0,38.764287,-104.787261,5.0,1.0,4.0,-2.0,0.3444,11748.0,9997.0,0.6328,0.0828,0.1383,0.0238,0.009000000000000001,0.0594,0.0403,0.6698,0.1101,0.0964,0.5785,1,,,,,,,15247.0,3227.0,12525.0,3942.0,3552.0,5950.0,0.8492,0.4436,0.1205,0.13302460349735,2.0,1154.0,2459.0,2.0,0.2815,0.4702,0.183,0.18100000000000002,1154.0,1154.0,2,0.4242,0.5758,3407.0,2870.0
616,127839,863500,8635,2.0,1,1,2,2,3,8,7,11.0,38.931,-104.814211,10.0,4.0,1.0,-2.0,0.9167,357.0,277.0,0.5406,0.1597,0.2073,0.0308,0.0084,0.0336,0.0168,0.5993,0.2202,0.1588,0.0,1,15596.0,14750.0,15247.0,16637.0,36.0,23.0,,,,7087.0,2962.0,3251.0,0.3824,0.4192,0.6563,0.64383150684931,2.0,320.0,730.0,2.0,0.3249,0.6785,0.187,0.201,320.0,320.0,2,0.2633,0.7367,347.0,267.0
617,127884,2116300,21163,1.0,1,1,1,2,1,8,7,12.0,38.263458,-104.63639599999999,9.0,1.0,3.0,-2.0,0.2192,4790.0,4654.0,0.5616,0.0259,0.2925,0.0063,0.0273,0.0299,0.0526,0.6442,0.018000000000000002,0.2922,0.58,1,,,,,,,14933.0,3672.0,13049.0,2614.0,5333.0,4934.0,1.0,0.5071,0.1939,0.21864560000000002,2.0,459.0,1125.0,2.0,0.3878,0.5231,0.245,0.196,459.0,459.0,2,0.3802,0.6198,1986.0,1740.0
618,127909,954300,9543,1.0,1,1,1,2,1,8,7,12.0,39.720277,-105.150094,9.0,1.0,3.0,-2.0,0.2161,7745.0,7520.0,0.7192,0.0187,0.1349,0.0261,0.008,0.035,0.0409,0.8392,0.0133,0.0932,0.6643,1,,,,,,,13644.0,3394.0,12693.0,4636.0,4131.0,5499.0,1.0,0.3324,0.2623,0.23311886792452,2.0,648.0,1484.0,2.0,0.3107,0.5083,0.16899999999999998,0.161,648.0,648.0,2,0.4943,0.5057,1908.0,1405.0
619,127918,136300,1363,3.0,1,1,3,4,2,8,7,11.0,39.78976,-105.03138500000001,18.0,5.0,13.0,30.0,0.3298,4914.0,5446.0,0.5895,0.0507,0.1803,0.0409,0.0055,0.0281,0.0938,0.6539,0.0358,0.0788,0.4919,1,23564.0,19957.0,20072.0,21006.0,232.0,51.0,44191.0,33060.0,33060.0,14235.0,6455.0,6541.0,0.317,0.2672,,,2.0,,,2.0,0.5589999999999999,0.6032,0.024,0.024,,,1,0.3901,0.6099,3025.0,2895.0
620,127945,764900,7649,3.0,1,1,3,4,3,8,7,12.0,39.743320000000004,-105.069911,30.0,5.0,6.0,-2.0,0.0,1013.0,410.0,0.5953,0.0898,0.0938,0.0237,0.0375,0.0099,0.1491,0.8659,0.022000000000000002,0.0634,0.4215,1,31129.0,30192.0,30197.0,31557.0,38.0,22.0,33945.0,19468.0,19468.0,17017.0,7333.0,4257.0,1.0,0.387,,,2.0,,,2.0,0.6752,0.3478,0.07400000000000001,0.07,,,1,0.3425,0.6575,300.0,174.0
621,127954,3306300,33063,1.0,1,1,1,1,2,8,7,13.0,39.96504,-105.25311,-2.0,-2.0,-2.0,-2.0,0.0,14.0,,0.5714,0.0,0.1429,0.0,0.1429,0.0,0.1429,,,,0.0,1,12635.0,12635.0,12635.0,,1.0,1.0,,,,7602.0,1863.0,,,0.4167,,,4.0,,,,0.4167,0.5455,0.069,0.08,,,1,0.0,1.0,62.0,17.0
622,128106,136500,1365,3.0,1,1,3,4,1,8,7,12.0,38.309219,-104.57984599999999,19.0,13.0,12.0,-2.0,0.106,4227.0,5303.0,0.4987,0.0785,0.3196,0.0135,0.0064,0.0388,0.0241,0.5961,0.0462,0.2276,0.1483,1,,,,,,,17795.0,7834.0,18775.0,4750.0,5205.0,6532.0,0.4695,0.4085,,,2.0,,,2.0,0.5706,0.2387,0.113,0.092,,,1,0.4753,0.5247,2187.0,1526.0
623,128151,1287500,12875,1.0,1,1,1,1,1,8,7,11.0,39.723527000000004,-104.78998,-2.0,-2.0,-2.0,-2.0,0.3167,1084.0,765.0,0.3284,0.1439,0.4234,0.0387,0.0074,0.0111,0.0,0.6614,0.1451,0.1059,0.0923,1,,,,,,,11720.0,2376.0,4656.0,1726.0,6411.0,,,0.1915,0.7674,0.77555619389587,2.0,172.0,557.0,2.0,0.0,0.2965,0.0,,172.0,172.0,2,0.5415,0.4585,,0.0
624,128179,2253700,22537,2.0,1,1,2,2,3,8,7,11.0,38.832183,-104.78721,7.0,4.0,2.0,-2.0,0.1847,828.0,252.0,0.6486,0.1618,0.1425,0.0097,0.0048,0.0,0.0326,0.6508,0.1786,0.127,0.0,1,16386.0,15960.0,16112.0,17208.0,206.0,147.0,,,,17722.0,9783.0,3220.0,0.7162,0.8835,0.5695,0.6048366855524,2.0,295.0,706.0,2.0,0.6825,0.7141,0.23800000000000002,0.233,295.0,295.0,2,0.8249,0.1751,377.0,377.0
625,128188,3066900,30669,2.0,1,1,2,2,3,8,7,13.0,39.116346,-108.53062,9.0,4.0,2.0,-2.0,0.6646,617.0,156.0,0.5932,0.0194,0.3436,0.0081,0.0146,0.0,0.0194,0.8846,0.0,0.1026,0.0,1,13429.0,12034.0,12272.0,16198.0,132.0,92.0,,,,7363.0,5663.0,2990.0,0.5811,0.6863,0.5161,0.5182650851581501,2.0,341.0,822.0,2.0,0.5983,0.5672,0.218,0.25,341.0,341.0,2,0.2853,0.7147,616.0,644.0
626,128258,136800,1368,1.0,1,1,1,2,1,8,7,33.0,37.172939,-104.51218399999999,8.0,2.0,2.0,-2.0,0.2432,1183.0,1921.0,0.4489,0.0296,0.4193,0.0093,0.0194,0.0211,0.038,0.5195,0.0208,0.4217,0.2866,1,,,,,,,16552.0,4171.0,7127.0,2885.0,6484.0,5014.0,1.0,0.4634,0.40399999999999997,0.39795986622072993,2.0,297.0,598.0,2.0,0.2021,0.349,0.23199999999999998,0.205,297.0,297.0,2,0.4446,0.5554,385.0,387.0
627,128337,757306,7573,1.0,0,13,1,1,3,8,7,21.0,39.914863000000004,-104.943533,-2.0,-2.0,-2.0,-2.0,0.0,132.0,55.0,0.5076,0.0606,0.3939,0.0076,0.0,0.0,0.0303,0.5636,0.0,0.2545,0.1894,1,13720.0,13054.0,13012.0,14825.0,57.0,42.0,,,,8413.0,5510.0,,,0.75,0.4865,0.47563414634146006,2.0,37.0,82.0,2.0,0.6447,0.3416,0.10099999999999999,0.11,37.0,37.0,2,0.0379,0.9621,1759.0,148.0
628,128391,137200,1372,3.0,1,1,3,4,1,8,7,33.0,38.547421,-106.91971000000001,20.0,13.0,10.0,-2.0,0.0,1936.0,2325.0,0.7541,0.0274,0.09300000000000001,0.0108,0.0046,0.0372,0.0615,0.8705,0.0108,0.0434,0.0573,1,,,,,,,19547.0,7874.0,18319.0,7976.0,8328.0,6316.0,0.7871,0.2959,,,2.0,,,2.0,0.1838,0.1154,0.048,0.055,,,1,0.6028,0.3972,555.0,496.0
629,128498,137400,1374,3.0,1,1,3,4,2,9,1,12.0,41.332519,-72.92384799999999,19.0,11.0,10.0,30.0,0.0,1249.0,1791.0,0.4107,0.3467,0.1529,0.0048,0.0024,0.0128,0.0592,0.6862,0.1882,0.0748,0.0825,1,22893.0,20031.0,19922.0,20604.0,129.0,35.0,42641.0,28930.0,28930.0,12659.0,5428.0,7219.0,0.1667,0.442,,,2.0,,,2.0,0.8002,0.5133,0.051,0.067,,,1,0.3523,0.6477,699.0,684.0
630,128540,887300,8873,1.0,1,1,1,1,3,9,1,13.0,41.39648,-73.451841,-2.0,-2.0,-2.0,-2.0,0.0,137.0,45.0,0.6569,0.0511,0.1533,0.0219,0.0,0.0292,0.0803,0.5778,0.0889,0.3333,0.2774,1,18945.0,18742.0,18742.0,,20.0,18.0,,,,10483.0,4289.0,,,0.4078,0.5882,0.62497142857142,2.0,34.0,56.0,2.0,0.5475,0.2913,0.156,0.10099999999999999,34.0,34.0,3,0.0511,0.9489,59.0,51.0
